#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE     VSTAT     VSYS      VMEAS     VMEASERR  VSYSERR   VERR     
54.26129  -54.02542 19.89838  19.87913  0.15563   0.20643   9.95858   74.43391  1.41804   -0.17936  75.67260  2.00523   1.50000   2.50418  
54.10223  -54.06908 19.89267  19.93177  0.09153   0.12140   9.47110   72.73627  2.60658   -0.11761  75.22524  2.12971   1.50000   2.60493  
54.00027  -53.87552 19.88966  19.91851  0.12448   0.16511   9.59389   46.55386  -3.43718  2.67873   45.79541  2.09704   1.50000   2.57829  
54.33641  -53.77217 19.88807  19.93167  0.30203   0.40063   9.47201   44.26338  1.97084   1.91976   48.15398  2.12946   1.50000   2.60473  
53.94681  -54.11723 20.75649  20.25906  0.12131   0.16092   7.22089   66.16694  0.32923   -0.31895  66.17722  2.94911   1.50000   3.30866  
54.01427  -54.03116 20.71006  20.20963  0.03227   0.04281   7.52972   63.45846  0.25014   -2.73158  60.97702  2.80457   1.50000   3.18050  
54.51004  -54.33303 20.99519  20.51032  0.44728   0.59331   5.67393   54.83735  -2.74610  0.15226   52.24350  3.93858   1.50000   4.21455  
54.01746  -53.99502 19.89967  19.92647  0.01141   0.01513   9.52021   48.73097  0.87990   -0.60372  49.00716  2.11653   1.50000   2.59416  
54.49544  -53.87499 18.83214  18.16258  0.31731   0.42090   36.80530  63.33789  -0.01312  -3.06017  60.26460  0.41774   1.50000   1.55708  
53.85235  -53.85834 18.78590  18.10974  0.16620   0.22046   38.03840  63.03933  0.14006   -1.05152  62.12786  0.40154   1.50000   1.55282  
53.97609  -53.96472 19.90700  19.92407  0.03798   0.05037   9.54242   55.28523  -0.94231  -1.75493  52.58799  2.11062   1.50000   2.58935  
53.78417  -53.96390 18.99807  18.34938  0.13195   0.17503   32.44594  62.64126  -0.51465  -1.35262  60.77398  0.48597   1.50000   1.57676  
54.10515  -53.84322 20.21113  19.67788  0.16857   0.22360   11.82232  68.55835  -1.95634  -2.43105  64.17096  1.63214   1.50000   2.21673  
55.63224  -53.13487 17.70566  16.81077  1.29921   1.72363   82.39136  69.69705  0.03623   -0.25672  69.47656  0.15883   1.50000   1.50839  
53.49693  -53.83238 17.56498  16.62515  0.34042   0.45155   90.73116  59.39501  -0.10218  1.94105   61.23387  0.14148   1.50000   1.50666  
53.98586  -54.00117 19.95115  19.76182  0.00839   0.01113   11.04496  68.60954  0.32627   -0.40062  68.53519  1.77094   1.50000   2.32082  
54.43399  -53.99841 20.88252  20.39199  0.25510   0.33838   6.39051   55.23681  -0.20173  0.12513   55.16021  3.41474   1.50000   3.72967  
53.75386  -53.96231 19.89946  19.92668  0.14957   0.19839   9.51823   59.35176  -0.47458  0.04675   58.92394  2.11706   1.50000   2.59460  
53.95853  -54.21707 19.31369  18.70229  0.21842   0.28973   25.32917  75.80278  0.52202   -0.62464  75.70016  0.65412   1.50000   1.63642  
54.10905  -54.09445 19.34198  18.73330  0.11410   0.15135   24.77708  66.84137  -1.20394  -3.63125  62.00618  0.67165   1.50000   1.64350  
53.88346  -54.07165 19.89614  19.92902  0.09909   0.13144   9.49655   61.21847  -1.81112  -0.84544  58.56191  2.12286   1.50000   2.59933  
54.12172  -53.94775 19.89061  19.91120  0.08863   0.11756   9.66154   62.80257  -0.16101  1.19161   63.83316  2.07943   1.50000   2.56399  
53.97835  -53.94927 20.36465  19.84179  0.05231   0.06938   10.30433  65.14074  -1.38472  -1.38746  62.36857  1.92476   1.50000   2.44022  
53.20063  -54.48859 20.24678  19.71608  0.67594   0.89664   11.46851  62.56362  -1.94639  -2.40543  58.21181  1.69274   1.50000   2.26172  
53.81887  -54.02303 18.42024  17.68741  0.10890   0.14445   49.87929  65.39381  0.41071   -0.66071  65.14381  0.29007   1.50000   1.52779  
54.18773  -53.62663 20.77565  20.27933  0.38948   0.51663   7.09425   59.31377  1.26613   2.23258   62.81249  3.01239   1.50000   3.36519  
53.86522  -54.05751 19.94519  19.39089  0.09785   0.12979   14.90083  51.63297  -1.03463  -0.19404  50.40430  1.23637   1.50000   1.94386  
53.79616  -53.98611 19.96406  19.71911  0.12063   0.16002   11.44048  58.11688  0.57595   -0.70877  57.98406  1.69772   1.50000   2.26545  
54.01758  -54.02744 20.57367  20.06523  0.02932   0.03889   8.43177   57.15457  -2.65993  1.34150   55.83613  2.44849   1.50000   2.87143  
53.79248  -54.05802 21.09622  20.61778  0.13500   0.17907   5.23839   48.90001  2.61165   2.01424   53.52589  4.33474   1.50000   4.58693  
53.80661  -54.12495 21.14324  20.66700  0.16881   0.22391   5.03891   71.35352  0.00290   -0.36526  70.99116  4.54146   1.50000   4.78277  
53.82426  -54.10731 19.52334  18.93332  0.14886   0.19745   21.21547  50.20655  0.73322   -3.03895  47.90082  0.80913   1.50000   1.70431  
53.58901  -54.05263 19.90070  19.92543  0.24709   0.32776   9.52979   73.22776  -4.56946  3.54702   72.20531  2.11398   1.50000   2.59208  
54.06677  -53.89552 19.80271  19.39240  0.11162   0.14806   14.88108  68.77918  1.02205   1.95213   71.75336  1.23834   1.50000   1.94512  
53.97014  -54.24203 18.62003  17.91968  0.24266   0.32188   42.98370  67.42481  0.24700   1.18678   68.85860  0.34677   1.50000   1.53956  
54.21826  -54.20068 20.96011  20.47346  0.23802   0.31572   5.88153   51.86525  2.41305   2.98599   57.26429  3.77235   1.50000   4.05963  
53.73724  -54.02488 19.89470  19.89434  0.15639   0.20745   9.81770   67.65841  1.38753   -0.37222  68.67372  2.03980   1.50000   2.53196  
53.79080  -53.99295 19.96247  19.72585  0.12318   0.16339   11.37801  75.19097  -2.26430  -1.24943  71.67723  1.70891   1.50000   2.27385  
54.01623  -53.98717 20.01926  19.47091  0.01599   0.02121   13.85120  55.87359  -0.13064  -2.26371  53.47924  1.34963   1.50000   2.01780  
53.96384  -54.09258 18.70721  18.01980  0.09498   0.12599   40.13711  52.11274  -0.56904  0.80047   52.34418  0.37648   1.50000   1.54652  
53.92009  -53.80792 19.90786  19.85435  0.19777   0.26233   10.18809  73.74941  0.11108   -0.89796  72.96254  1.95114   1.50000   2.46109  
54.13162  -54.01515 19.88968  19.91839  0.07882   0.10455   9.59495   57.59450  0.37665   -0.10210  57.86904  2.09676   1.50000   2.57806  
54.04585  -54.01574 19.46839  18.87328  0.03121   0.04140   22.28467  49.70913  -0.80461  0.35979   49.26431  0.76277   1.50000   1.68280  
54.04979  -54.05119 19.32166  18.79179  0.05896   0.07820   23.73558  56.89970  0.25171   2.36581   59.51721  0.70716   1.50000   1.65834  
54.05303  -53.93361 20.89130  20.40121  0.07335   0.09730   6.33288   57.12482  -2.31138  -0.55274  54.26071  3.45206   1.50000   3.76387  
54.16462  -53.92519 18.64153  18.00044  0.12238   0.16233   40.58890  60.48781  0.09704   -0.42061  60.16424  0.37146   1.50000   1.54531  
53.96942  -53.96995 19.90923  19.85137  0.03502   0.04645   10.21562  37.02864  1.74325   1.44610   40.21798  1.94483   1.50000   2.45609  
53.94911  -53.92394 19.95337  19.75515  0.08174   0.10843   11.10669  53.39482  0.40859   -1.31936  52.48405  1.75913   1.50000   2.31183  
54.34655  -53.85104 21.10662  20.62878  0.25265   0.33513   5.19382   52.97819  0.24231   -0.61131  52.60919  4.37941   1.50000   4.62917  
54.07259  -53.92957 20.91016  20.42102  0.08236   0.10925   6.20918   60.91784  1.86453   -0.20328  62.57909  3.53475   1.50000   3.83985  
54.05663  -53.95586 19.36274  18.84199  0.05529   0.07334   22.84165  57.24406  1.24974   -1.95482  56.53897  0.74050   1.50000   1.67283  
53.95383  -53.85085 18.78351  18.10700  0.15161   0.20110   38.10229  66.63756  -0.03786  3.03995   69.63966  0.40074   1.50000   1.55261  
53.61562  -53.98200 19.06841  18.42932  0.22670   0.30071   30.58055  60.15409  0.33232   -0.66354  59.82287  0.52175   1.50000   1.58815  
53.98571  -53.78626 19.90926  19.92689  0.21390   0.28373   9.51626   57.57713  -5.35145  3.32402   55.54971  2.11758   1.50000   2.59502  
53.81027  -53.93910 20.97420  20.48825  0.12714   0.16864   5.78916   76.23009  0.65869   1.02195   77.91073  3.84469   1.50000   4.12694  
54.08854  -53.98225 19.13820  18.57736  0.05500   0.07295   27.55353  56.51786  0.74127   0.03566   57.29480  0.59127   1.50000   1.61233  
53.94325  -53.95775 21.11668  20.63927  0.05385   0.07142   5.15129   58.75731  1.50080   -2.75508  57.50304  4.42284   1.50000   4.67028  
54.07585  -53.84830 19.90123  19.54283  0.15814   0.20976   13.07297  70.47936  0.54316   2.23256   73.25508  1.44661   1.50000   2.08391  
54.23693  -53.87533 18.04531  17.28112  0.18707   0.24814   63.52141  53.24464  -0.33902  0.65234   53.55795  0.21702   1.50000   1.51562  
53.60314  -53.91027 19.96350  19.68535  0.25016   0.33183   11.75308  55.65933  -1.03636  0.32210   54.94507  1.64368   1.50000   2.22524  
54.26023  -54.04589 19.96417  19.69214  0.15961   0.21172   11.69028  61.96151  -2.03084  0.20861   60.13928  1.65428   1.50000   2.23308  
54.24976  -54.00385 19.94456  19.77847  0.14685   0.19479   10.89076  78.90499  0.48715   -1.38469  78.00745  1.80107   1.50000   2.34390  
53.91223  -54.01665 19.96021  19.73544  0.05420   0.07189   11.28921  51.57397  2.66671   0.37050   54.61119  1.72506   1.50000   2.28601  
54.07602  -53.94916 19.88951  19.91940  0.06771   0.08981   9.58562   51.47277  -0.56455  3.18020   54.08842  2.09921   1.50000   2.58005  
54.54166  -54.23502 19.92043  19.57402  0.39500   0.52396   12.78407  54.38235  2.56494   -0.83278  56.11451  1.48593   1.50000   2.11139  
54.02270  -54.01081 19.96499  19.70025  0.01717   0.02278   11.61510  65.30967  2.03056   1.51017   68.85040  1.66714   1.50000   2.24262  
54.28531  -54.05738 18.10473  17.30936  0.17714   0.23497   62.47962  78.16684  -0.12930  0.05793   78.09547  0.22137   1.50000   1.51625  
54.27419  -54.04034 20.92952  20.44134  0.16606   0.22027   6.08222   63.16482  -6.53084  -1.16775  55.46623  3.62347   1.50000   3.92168  
53.92152  -54.18857 20.67504  20.17234  0.19410   0.25747   7.76265   70.30801  -2.08968  1.85968   70.07801  2.70388   1.50000   3.09209  
53.72903  -54.07865 18.39845  17.66149  0.17749   0.23544   50.64862  76.26019  0.13458   -0.35082  76.04395  0.28479   1.50000   1.52680  
54.04935  -54.41327 19.96428  19.71523  0.41427   0.54952   11.47644  43.95126  0.52388   1.77233   46.24747  1.69134   1.50000   2.26067  
53.88425  -54.06914 19.94987  19.39598  0.09696   0.12862   14.83402  71.29963  1.45639   -3.36101  69.39501  1.24305   1.50000   1.94812  
53.70276  -54.00089 20.79664  20.30147  0.17472   0.23175   6.95598   48.10916  6.09594   0.43366   54.63876  3.08440   1.50000   3.42980  
54.05701  -54.00551 20.23942  19.70824  0.03396   0.04504   11.54116  67.80821  -1.85605  -1.41685  64.53531  1.67997   1.50000   2.25217  
53.94977  -54.02413 19.88817  19.93317  0.03812   0.05057   9.45811   61.26314  0.71500   1.08763   63.06577  2.13321   1.50000   2.60780  
53.89673  -53.87206 20.86790  20.37661  0.14165   0.18789   6.48655   62.10593  1.47788   -0.22375  63.36006  3.35416   1.50000   3.67428  
53.98243  -53.85284 20.53505  20.02432  0.14753   0.19569   8.68734   56.28884  1.36662   -0.00452  57.65094  2.36231   1.50000   2.79830  
54.10989  -54.01597 21.14736  20.67130  0.06652   0.08824   5.02147   56.60305  -2.89428  0.03423   53.74301  4.56040   1.50000   4.80075  
54.22094  -53.89464 19.93165  19.80326  0.16736   0.22199   10.66120  57.26077  -1.84560  1.08910   56.50427  1.84770   1.50000   2.37992  
54.46000  -54.25381 19.31853  18.70759  0.37024   0.49111   25.23479  58.22810  -1.04498  1.36914   58.55227  0.65705   1.50000   1.63760  
53.38221  -53.55581 19.89076  19.93337  0.57495   0.76267   9.45623   63.37097  -0.00367  -0.68068  62.68662  2.13372   1.50000   2.60821  
54.03829  -53.88585 19.88952  19.91935  0.11635   0.15433   9.58615   53.76418  2.08312   -0.02930  55.81800  2.09907   1.50000   2.57994  
53.74056  -54.62522 19.90098  19.92515  0.64328   0.85331   9.53236   65.47514  -3.41627  -3.18149  58.87738  2.11329   1.50000   2.59153  
54.29397  -54.42867 19.78849  19.22190  0.46185   0.61264   17.11755  68.24490  1.33612   -0.54616  69.03486  1.04682   1.50000   1.82916  
54.09502  -54.01789 17.63063  16.74637  0.05863   0.07777   85.28454  75.94465  0.03076   1.92107   77.89648  0.15239   1.50000   1.50772  
53.57212  -53.84795 20.93461  20.44669  0.29429   0.39036   6.04878   77.92606  4.64064   -0.66206  81.90464  3.64753   1.50000   3.94392  
55.03915  -54.17875 19.07560  18.50504  0.63515   0.84253   28.84129  49.37785  0.05340   0.79154   50.22279  0.55973   1.50000   1.60103  
54.04960  -54.06528 19.47987  18.88582  0.07149   0.09483   22.06134  56.32035  1.90078   -2.16488  56.05625  0.77204   1.50000   1.68702  
54.08529  -53.89043 20.19372  19.65911  0.12052   0.15986   11.99616  52.47347  -0.05815  -0.02432  52.39100  1.60380   1.50000   2.19594  
53.64996  -54.31190 20.41772  19.89848  0.37322   0.49507   9.77942   79.12125  -1.95104  1.81218   78.98239  2.04939   1.50000   2.53968  
52.93152  -54.25216 19.87331  19.31336  0.67499   0.89538   15.91775  57.83235  0.88492   0.43210   59.14938  1.14220   1.50000   1.88537  
53.75657  -53.96371 18.46732  17.74215  0.14768   0.19588   48.25401  62.27021  -0.15358  -1.31360  60.80304  0.30183   1.50000   1.53007  
53.98762  -53.66941 19.89946  19.92667  0.33067   0.43862   9.51828   52.83381  -2.43510  -0.92874  49.46997  2.11704   1.50000   2.59458  
53.82764  -54.15862 19.97740  19.42597  0.18810   0.24951   14.44067  69.40370  -2.47958  0.14670   67.07082  1.28379   1.50000   1.97437  
53.51029  -54.26157 19.89811  19.88016  0.38827   0.51502   9.94905   63.60596  2.74847   0.99632   67.35074  2.00753   1.50000   2.50603  
54.69615  -53.96318 19.90242  19.92462  0.41102   0.54521   9.53734   53.24727  1.17323   0.18220   54.60270  2.11197   1.50000   2.59045  
54.11269  -54.07336 19.96864  19.67979  0.09879   0.13105   11.80457  60.67952  -0.10859  1.53431   62.10525  1.63508   1.50000   2.21890  
54.16612  -54.05401 21.08632  20.60726  0.11153   0.14794   5.28105   64.48482  -1.65995  -1.00212  61.82274  4.29275   1.50000   4.54728  
54.44348  -53.89815 20.57946  20.07134  0.28016   0.37162   8.39360   70.72388  -2.84119  0.68420   68.56689  2.46185   1.50000   2.88283  
53.57142  -54.19948 19.88807  19.92973  0.32086   0.42560   9.48997   59.42992  1.83848   0.10682   61.37522  2.12462   1.50000   2.60077  
53.97958  -54.07587 21.01358  20.52989  0.07681   0.10188   5.59463   76.24989  0.56269   -0.72547  76.08711  4.00566   1.50000   4.27731  
54.11215  -53.84241 18.42858  17.74784  0.17087   0.22666   48.08523  56.88243  0.06748   0.91979   57.86969  0.30310   1.50000   1.53032  
53.51828  -53.98405 19.40933  18.80802  0.28365   0.37625   23.44655  48.85951  0.53772   0.65427   50.05150  0.71764   1.50000   1.66283  
54.25184  -54.10263 20.71173  20.21140  0.17998   0.23873   7.51863   74.12047  1.22467   1.68802   77.03316  2.80953   1.50000   3.18488  
54.23066  -54.03625 21.00071  20.51619  0.14029   0.18608   5.65014   73.46435  3.16684   -1.03958  75.59161  3.95848   1.50000   4.23315  
53.89747  -53.95021 18.92371  18.26535  0.07820   0.10372   34.40694  58.30757  0.40083   0.36796   59.07636  0.45292   1.50000   1.56689  
52.85538  -54.09003 19.87066  19.31051  0.67806   0.89946   15.95517  62.24451  -0.83882  1.32844   62.73414  1.13899   1.50000   1.88342  
54.41071  -54.26546 19.89574  19.88983  0.35830   0.47527   9.85952   70.29557  -4.24510  -0.11413  65.93634  2.02942   1.50000   2.52360  
53.95167  -53.80603 19.79484  19.22874  0.19605   0.26006   17.02779  66.14589  1.11211   1.58643   68.84443  1.05344   1.50000   1.83296  
54.15079  -53.94717 19.89436  19.89581  0.10323   0.13693   9.80410   61.14850  1.64340   2.61453   65.40643  2.04320   1.50000   2.53469  
53.70496  -53.90879 20.80207  20.30720  0.19611   0.26013   6.92019   59.78502  2.30149   0.23380   62.32030  3.10355   1.50000   3.44703  
53.98127  -53.89365 19.68503  19.11045  0.10692   0.14183   18.57946  60.28013  -0.93917  -1.84096  57.50000  0.94877   1.50000   1.77487  
53.87451  -54.18258 19.41716  18.81673  0.19685   0.26111   23.29152  61.71671  0.13169   0.80168   62.65007  0.72337   1.50000   1.66531  
53.91756  -54.19627 18.95031  18.36111  0.20214   0.26813   32.17228  57.07869  -0.60300  -1.40743  55.06826  0.49093   1.50000   1.57829  
53.46240  -54.04243 19.88831  19.93331  0.31867   0.42270   9.45685   65.68787  4.41269   0.37825   70.47881  2.13356   1.50000   2.60808  
53.88040  -53.90261 19.88814  19.93314  0.12016   0.15939   9.45843   70.36088  1.10544   0.76129   72.22761  2.13313   1.50000   2.60773  
54.03846  -54.02948 21.11525  20.63778  0.03715   0.04927   5.15734   50.30097  -3.96462  -1.94473  44.39162  4.41661   1.50000   4.66438  
53.90858  -53.95098 20.39949  19.87900  0.07276   0.09651   9.95977   57.48484  -0.76266  -0.10426  56.61792  2.00494   1.50000   2.50395  
53.45578  -53.69831 20.02114  19.47292  0.44054   0.58437   13.82480  47.75535  -0.62374  -2.95799  44.17363  1.35272   1.50000   2.01987  
53.87367  -54.07338 19.89356  19.89876  0.10435   0.13842   9.77679   62.68060  -3.04870  0.70491   60.33681  2.05005   1.50000   2.54022  
54.13602  -54.11188 20.11142  19.57034  0.13745   0.18232   12.81815  49.22132  0.82153   1.09501   51.13786  1.48119   1.50000   2.10806  
54.11338  -54.00957 19.89784  19.92789  0.06732   0.08930   9.50707   51.78654  0.24290   1.93061   53.96004  2.12004   1.50000   2.59703  
53.89030  -53.99322 19.89886  19.92720  0.06484   0.08601   9.51337   62.56361  -0.32839  1.33039   63.56560  2.11835   1.50000   2.59565  
53.70722  -53.97459 19.85743  19.29624  0.17401   0.23081   16.14241  60.95195  -1.31992  -0.78770  58.84433  1.12315   1.50000   1.87389  
53.91642  -53.97163 19.88864  19.93364  0.05674   0.07526   9.45374   44.87884  0.93069   3.05757   48.86710  2.13440   1.50000   2.60877  
53.87247  -53.76174 20.96090  20.47429  0.24984   0.33140   5.87636   81.46479  5.80616   -1.74159  85.52936  3.77633   1.50000   4.06333  
54.01427  -53.99898 19.89333  19.93144  0.00845   0.01121   9.47415   62.94130  -1.78402  -0.96729  60.18999  2.12888   1.50000   2.60425  
54.10735  -53.87326 20.96527  20.47889  0.14162   0.18785   5.84767   61.78189  -2.43455  0.10427   59.45161  3.79857   1.50000   4.08401  
54.09997  -53.96682 19.89754  19.88230  0.06750   0.08953   9.92924   59.66230  -0.31449  -1.99044  57.35737  2.01234   1.50000   2.50988  
53.74120  -54.20241 20.92954  20.44136  0.25297   0.33556   6.08208   60.22206  -2.37116  2.68547   60.53638  3.62358   1.50000   3.92177  
53.91870  -54.03197 20.79142  20.29597  0.05748   0.07624   6.99035   38.68606  2.79958   -0.16935  41.31628  3.06620   1.50000   3.41345  
53.85003  -53.92788 20.28111  19.75267  0.11396   0.15116   11.12964  60.22507  1.62858   -1.31997  60.53369  1.75478   1.50000   2.30852  
